Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country,Cuisine,quality_score,quality_grade,pred_score,rank_in_locality
18153563,Slice of Italy,1,New Delhi,"39, Block B, Local Shopping Centre, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30849136,28.67810565,"Italian, Pizza, Bakery",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,57,India,Italian,2.8281329031639255,1,-7.075566325144265,29.0
312579,Bedi's Kabab Corner,1,New Delhi,"Pocket B, Plot 178, Opposite Arwachin School, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3153088,28.6793527,"Mughlai, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,15,India,Mughlai,3.0717766166719342,1,-6.428005819109993,27.0
313473,Pizza Station,1,New Delhi,"M3-A2, Near Mrignaini Chowk, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.32611515,28.68426375,"Pizza, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,7,India,Pizza,2.7238324625039505,1,-5.351173718925088,14.0
18265385,Aggarwal Sweet Corner,1,New Delhi,"M-1/A-1, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31474,28.6789662,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India,Street Food,0.0,0,-15.669454982469087,33.0
307364,Pizza Hut Delivery,1,New Delhi,"Shop 5-A, Dilashad Garden Metro Station, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.32103,28.6759651,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,107,India,Italian,3.924639368137266,2,4.035687629511903,9.0
18376475,Friends N Foods,1,New Delhi,"Pocket SG/5A, LIG DDA Flates, Near Deer Park, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.32285928,28.68393079,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India,Chinese,0.0,0,-15.669454982469087,33.0
302497,Mathur's Kitchen,1,New Delhi,"Shop 1-2, Pocket F, GTB Enclave, DDA Market, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3141201,28.6843495,North Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,15,India,North Indian,2.6517766166719343,1,-7.28719404497498,30.0
5060,Domino's Pizza,1,New Delhi,"Shop G2, Ground Floor, Metro Station, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3219584,28.6760676,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,87,India,Fast Food,3.6532010443434615,2,4.120439931187862,8.0
18368621,Huddle Cafe,1,New Delhi,"G-9, Satyam Plaza, Chetak Complex, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3165977,28.680441,"Fast Food, Beverages",250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,23,India,Beverages,3.3334161491043837,2,4.677025402055177,2.0
18435819,Dada Ka,1,New Delhi,"Kalander Colony Chow,k Mangal Bazar Road, Dilshan Gardan, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3200498,28.6806456,"Mughlai, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India,Chinese,0.0,0,-15.669454982469087,33.0
18204499,Shahi Zaikaa,1,New Delhi,"F-1/F-1, Mrignayani Chowk, Dilshad Colony, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3263201,28.6839708,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,6,India,North Indian,2.6837730447165935,1,-5.2845728302682105,13.0
18435806,Crazzy Bite,1,New Delhi,"O-3/A3, Pocket Q, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3243518,28.6869556,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India,Chinese,0.0,0,-15.669454982469087,33.0
309043,Uncle Bakery,1,New Delhi,"196, Pocket F, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3175002,28.6804166,"Bakery, Fast Food",100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,15,India,Bakery,3.0017766166719344,1,-6.350989516492965,25.0
301305,Chao Cart,1,New Delhi,"Near Pocket A, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3133238,28.6812709,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,32,India,Chinese,3.3589522684399435,2,4.699911747176696,1.0
309727,Salt N' Pepper,1,New Delhi,"69-A, Pocket B, Main GTB Road, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3138452,28.6803927,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,177,India,Chinese,3.444535065087625,2,1.9423647103542376,12.0
302528,McDonald's,1,New Delhi,"G-2A, Ground Floor, Commercial Unit, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3218233,28.6760146,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,65,India,Fast Food,3.566896422607927,2,4.287564726167151,7.0
6242,Urban Kabab,1,New Delhi,"488-1/2, R Block, Chowk Market, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3130113,28.6784414,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,97,India,Chinese,3.5454902436011713,2,3.264954400530772,11.0
313046,Night Bite,1,New Delhi,"Pocket D, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31573399,28.68331488,"North Indian, Chinese, Continental",500,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,14,India,North Indian,2.632415060330663,1,-7.768785471908831,31.0
18398753,Bravo Diet Food and Nutrition,1,New Delhi,"17/A-4, O Block, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3228257,28.6880418,Healthy Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,7,India,Healthy Food,2.7238324625039505,1,-5.698040156379104,20.0
18429577,Mamma Drools,1,New Delhi,"F-179, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3151641,28.6784646,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India,North Indian,0.0,0,-15.669454982469087,33.0
18424642,Pawan Foods,1,New Delhi,"137- A, Pocket E, GTB Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31044468,28.68845296,"Chinese, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,India,Chinese,0.0,0,-15.669454982469087,33.0
18424632,Amritsari Naan Hut,1,New Delhi,"24 A, Pocket E, Near Hansraj School, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3174779,28.6826566,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India,North Indian,0.2079441541679836,0,-15.669454982469087,33.0
18128868,The Taste of Punjab,1,New Delhi,"378, Janta Flats, G.T.B. Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30948444,28.68853914,"Chinese, North Indian",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India,North Indian,0.2079441541679836,0,-15.669454982469087,33.0
312566,Govind Dhaba,1,New Delhi,"H4, H Pocket, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3187967,28.681041,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,39,India,North Indian,3.4866638362341806,2,4.379326620694322,4.0
18350160,Vaishno Bhojanalaya,1,New Delhi,"168 A, Pocket E, LIG Flats, Opposite Pooja Park, , GTB Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31081113,28.68710648,"North Indian, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India,North Indian,0.3295836866004329,0,-15.669580611885008,34.0
18435816,Shakun Cook-Du-Ku,1,New Delhi,"P-25/A4, Near Dolphin Shoes, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3227227,28.6859527,"Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India,Chinese,0.0,0,-15.669454982469087,33.0
308509,Urban Chopstick,1,New Delhi,"B-1,G-3 shop be 2, B Block, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3135599,28.6781679,Chinese,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,50,India,Chinese,2.9995476898172972,1,-5.999747972656528,22.0
18124346,Chimney,1,New Delhi,"LIG Flats, G.T.B. Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31063947,28.68787472,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,India,North Indian,2.5128313737302297,0,-13.020281963758784,32.0
18255138,Republic of Chicken,1,New Delhi,"Shop 2, D/51, Main Road, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3237521,28.6877871,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4,India,Fast Food,2.5828313737302295,1,-5.458306689600127,16.0
18378035,Bikaner Rasoi,1,New Delhi,"O 6/A-3, Labour Chowk, Dilashad Colony, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3240717,28.6868371,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India,North Indian,0.2079441541679836,0,-15.669454982469087,33.0
18377889,KSG,1,New Delhi,"B Block, LSC Market, Near ICICI Bank, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30874181,28.67811889,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India,Mughlai,0.2079441541679836,0,-15.669454982469087,33.0
311037,Sanjha Chulah Babe Da,1,New Delhi,"Shop 8, DDA Market, Near Mother Dairy, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.29831667,28.65281944,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India,North Indian,0.3295836866004329,0,-15.669580611885008,34.0
9002,Haldiram's,1,New Delhi,"G-3, Inside Dilshad Garden Metro Station, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3220465,28.6755738,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,88,India,North Indian,3.7965909109196416,2,4.2917293179953715,6.0
6266,Deep Chicken Point,1,New Delhi,"Near Radha Krishna Mandir, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3138803,28.6785183,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,16,India,North Indian,2.9499640032168646,1,-6.0376336669169035,23.0
18454058,Angels Kitchen,1,New Delhi,"Shop 5, 6, & 7, S Block, Som Bazar Road, Shalimar Garden, DLF Dilshad Extension ll, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.32792842,28.69405251,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,10,India,North Indian,2.959368581839511,1,-5.5691295159292915,18.0
18378039,Pizza Hub,1,New Delhi,"Shop 847, Janta Flates, Near GTB Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3150927,28.6785109,Pizza,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India,Pizza,0.3295836866004329,0,-15.669580611885008,34.0
303994,Urban Punjab,1,New Delhi,"B & E Market, Opposite Mother Dairy, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3172671,28.6805428,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,103,India,North Indian,3.6333172697424114,2,3.490977391340734,10.0
309037,Aggarwal Bikaner Sweets,1,New Delhi,"B-35/G-2, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3263341,28.6840941,"Mithai, Street Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,9,India,Mithai,2.790775527898213,1,-5.75160492861455,21.0
301498,South Indian Corner,1,New Delhi,"Shop H-74 A, Mangal Bazaar Road, Near Kiran Dairy, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3203722,28.6817639,South Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,27,India,South Indian,3.3096613530525607,2,4.453691450151807,3.0
311187,Shubham,1,New Delhi,"41/1, Car Market, Near Gurudwara, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3149321,28.6780803,"Fast Food, North Indian, South Indian, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,39,India,North Indian,2.9966638362341804,1,-6.522560373581068,28.0
18378030,Wrap N Roll,1,New Delhi,"L 236 A, L Block, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3207312,28.6817083,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India,Chinese,0.2079441541679836,0,-15.669454982469087,33.0
301316,Annapurna Bhojnalaya,1,New Delhi,"Main Mangal Bazaar Road, Near Sai Chowk, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3191771,28.6802106,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India,North Indian,0.3295836866004329,0,-15.669580611885008,34.0
18378037,Prem Rasoi,1,New Delhi,"E - 197 A, LIG Flates, GTB Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30951831,28.68780825,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India,North Indian,0.0,0,-15.669454982469087,33.0
18209806,Zaika-E-Chaap Express,1,New Delhi,"Near Police Chowki, Golchakkar, R Block, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30820905,28.67788563,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India,North Indian,0.0,0,-15.669454982469087,33.0
301313,Chacha Chicken,1,New Delhi,"N 8/A 3, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3243611,28.6866525,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,9,India,North Indian,2.6507755278982135,1,-5.4165485306894725,15.0
18424636,Kake Di Chap,1,New Delhi,"F 196 A, LIG Flats, Shop 2 & 3, Pocket F, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3174105,28.6804081,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India,Fast Food,0.3295836866004329,0,-15.669580611885008,34.0
310664,Chutneez Ishtyle Bar and Dining,1,New Delhi,"108, 1st Floor, Metro Station Complex, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3216767,28.6758998,"North Indian, Chinese, Mughlai",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,56,India,Chinese,3.5229153803503648,2,4.356201750316471,5.0
17057397,'Ohana,216,Orlando,"1600 Seven Seas Drive, Lake Buena Vista, FL 32830",Disney World Area,"Disney World Area, Orlando",-81.585226,28.405437,Hawaiian,45,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1151,United States,Hawaiian,5.264776452376751,3,15.413522631917978,1.0
17060320,Raglan Road Irish Pub and Restaurant,216,Orlando,"1640 E Buena Vista Drive, Lake Buena Vista, FL 32830",Disney: Downtown Disney,"Disney: Downtown Disney, Orlando",-81.517725,28.371338,Irish,50,Dollar($),No,No,No,No,4,4.3,Green,Very Good,782,United States,Irish,5.0089398087972405,3,15.413522631917978,1.0
17058534,Earl of Sandwich,216,Orlando,"1750 E Buena Vista Drive, Lake Buena Vista, FL 32830",Disney: Downtown Disney,"Disney: Downtown Disney, Orlando",-81.514608,28.372858,"American, Sandwich, Salad",35,Dollar($),No,No,No,No,3,4.7,Dark Green,Excellent,1341,United States,American,5.450574895259488,3,15.413522631917978,1.0
18381932,The Zouq : Resto-Cafe,1,Guwahati,"1st Floor, Royal Orchard, House 1, By Lane 2, Near Arohan and Passport Office, Dispur, Guwahati",Dispur,"Dispur, Guwahati",0.0,0.0,"Cafe, North Indian, Italian",500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,124,India,Italian,4.31849412119069,3,14.50430525513965,1.0
357,Bemisaal,1,New Delhi,"G-6, Janak Place, District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0800517,28.6301104,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.4,Orange,Average,122,India,Chinese,3.823655306611725,2,3.2733360958971858,1.0
2530,Dilli Darbar,1,New Delhi,"F 20, UGF District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0818722,28.6300877,"North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,No,No,3,2.3,Red,Poor,118,India,Chinese,3.0437370479334587,1,-5.1920686362986475,4.0
8453,Grillz,1,New Delhi,"G3A, Ground Floor, District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0813721,28.6301427,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,85,India,Fast Food,3.086304188876052,1,-6.615582168808664,6.0
18332009,The Barley House,1,New Delhi,"G14, Jaina Tower, District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0815256,28.6298202,"Mexican, North Indian, European, Chinese, Italian",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,35,India,European,3.455055681536833,2,2.931323374529305,3.0
306856,Tandoor Ka Zaika,1,New Delhi,"Shop 18, DDA Market AG1, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0807745,28.6301924,"North Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,55,India,North Indian,3.027605507220545,1,-6.455231718008891,5.0
6875,Muffins,1,New Delhi,"G-15, District Center, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0813133,28.6305419,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,56,India,Bakery,3.6629153803503645,2,2.9454631814926096,2.0
3200584,Wok On Fire,1,Vadodara,"1, Olive Complex, Opposite ABS Tower, B/S ICICI Wealth Bank, Old Padra Road, Diwalipura, Diwalipura, Vadodara",Diwalipura,"Diwalipura, Vadodara",0.0,0.0,"Thai, Chinese, Asian",800,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,107,India,Asian,4.064639368137266,3,11.583780875056917,1.0
3600015,Vinayaka Mylari,1,Mysore,"79, Nazarbad Main Road, Near Police Station, Doora, Mysore",Doora,"Doora, Mysore",76.66580833,12.3085,South Indian,300,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good,392,India,South Indian,4.732142883560778,3,15.413522631917978,1.0
7516,The Food Store - DoubleTree by Hilton,1,Gurgaon,"DoubleTree by Hilton, Golf Course Road, Sector 56, Gurgaon","DoubleTree by Hilton, Sector 56","DoubleTree by Hilton, Sector 56, Gurgaon",77.104693,28.4221468,"European, Italian",3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,58,India,European,3.743261233171716,2,1.710583034335809,2.0
7518,Spiritual Bar & Lounge-DoubleTree by Hilton,1,Gurgaon,"DoubleTree by Hilton, Golf Course Road, Sector 56, Gurgaon","DoubleTree by Hilton, Sector 56","DoubleTree by Hilton, Sector 56, Gurgaon",77.104693,28.4221468,"Pizza, Italian",2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.4,Orange,Average,52,India,Pizza,3.5710875740656363,2,2.2217592405819087,1.0
17258154,Court Avenue Brewing Company,216,Des Moines,"309 Court Ave, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",-93.620726,41.58536,"American, Pizza, Bar Food",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,370,United States,Pizza,4.714860618782231,3,15.448197323825854,1.0
17259340,Django,216,Des Moines,"210 10th Street, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",-93.629436,41.584027,French,40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,532,United States,French,4.893556427249753,3,15.448197323825854,1.0
17259368,Fong's Pizza,216,Des Moines,"223 4th Street, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",-93.621631,41.585465,"Chinese, Pizza",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,728,United States,Chinese,5.197502119602597,3,15.448197323825854,1.0
17259958,Malo,216,Des Moines,"900 Mulberry Street, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",-93.627896,41.583309,"Latin American, Mexican",25,Dollar($),No,No,No,No,2,3.2,Orange,Average,113,United States,Mexican,3.660859534518348,2,3.2055633443159026,2.0
17257684,A Dong Restaurant,216,Des Moines,"1511 High Street, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",-93.637401,41.587219,"Asian, Vegetarian, Vietnamese, Bubble Tea",10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,659,United States,Asian,5.027671950506141,3,15.448197323825854,1.0
17258036,Centro,216,Des Moines,"1007 Locust St, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",-93.6300803,41.5857431,"Italian, Pizza",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1109,United States,Italian,5.253634588291914,3,15.448197323825854,1.0
17092799,Ceviche Tapas Bar & Restaurant,216,Tampa Bay,"10 Beach Dr, St Petersburg, FL 33701",Downtown St Petersburg,"Downtown St Petersburg, Tampa Bay",-82.6333294,27.7711464,"Spanish, Tapas",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,986,United States,Spanish,4.938401011830044,3,15.413522631917978,1.0
17092257,BellaBrava,216,Tampa Bay,"204 Beach Drive Northeast, St Petersburg, FL 33701",Downtown St Petersburg,"Downtown St Petersburg, Tampa Bay",-82.6329663,27.7737426,"American, Italian, Seafood",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,921,United States,Italian,4.917963567066978,3,15.413522631917978,1.0
17099925,Red Mesa Cantina,216,Tampa Bay,"128 3rd St S, St Petersburg, FL 33701",Downtown St Petersburg,"Downtown St Petersburg, Tampa Bay",-82.636924,27.770026,"Latin American, Mexican, Southwestern",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,1629,United States,Southwestern,5.438900588140243,3,15.413522631917978,1.0
17095222,The Moon Under Water,216,Tampa Bay,"332 Beach Dr NE, St Petersburg, FL 33701",Downtown St Petersburg,"Downtown St Petersburg, Tampa Bay",-82.632174,27.775462,"British, Bar Food, Sandwich",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,1020,United States,British,4.948561345449399,3,15.413522631917978,1.0
303264,Twenty Four Seven,1,New Delhi,"Near Petrol Pump, Sundar Nagar, Dr. Zakir Hussain Marg, New Delhi",Dr. Zakir Hussain Marg,"Dr. Zakir Hussain Marg, New Delhi",77.2374755,28.6021693,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,7,India,North Indian,2.6538324625039507,1,-5.188508539250456,1.0
208939,AB's Absolute Barbecues,214,Dubai,"Shop G05, Sidra Tower, Near GEMS Wellington School, Exit 36, Sheikh Zayed Road, Dubai Media City, Dubai",Dubai Media City,"Dubai Media City, Dubai",55.17874617,25.10777315,"Indian, Continental",160,Emirati Diram(AED),Yes,No,No,No,3,4.8,Dark Green,Excellent,2510,UAE,Continental,5.708530907747275,3,15.413522631917978,1.0
17342576,Kalmes Breaktime Bar & Grill,216,Dubuque,"1097 Jackson St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.6646,42.5043,"American, Burger",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,48,United States,American,3.687546089433188,2,1.5389734623836842,18.0
17342652,Shot Tower Inn,216,Dubuque,"290 Locust St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.6658,42.4963,"Italian, Pizza",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,131,United States,Italian,3.984840576775911,2,4.02398162624833,5.0
17342799,Vinny Vanucchi's,216,Dubuque,"180 Main Street, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.664029,42.495689,Italian,25,Dollar($),No,No,No,No,2,3.4,Orange,Average,58,United States,Italian,3.6032612331717155,2,2.215657791629532,10.0
17342648,Salsa's Mexican Restaurant,216,Dubuque,"1091 Main St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.6684746,42.5032004,Mexican,10,Dollar($),No,No,No,No,1,3.4,Orange,Average,153,United States,Mexican,3.8910857807240884,2,2.690959873280358,7.0
17342556,Houlihan's,216,Dubuque,"1795 Greyhound Park Rd, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.645294,42.516621,"American, Burger",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,117,United States,Burger,3.9512053873396997,2,1.7373085876668102,17.0
17342665,Sunshine Family Restaurant,216,Dubuque,"401 Central Ave, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.663686,42.4982789,"American, Breakfast, Burger",10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,60,United States,Breakfast,3.683262159251993,2,2.0572464069937983,13.0
17342494,Manna Java World Cafe,216,Dubuque,"700 Locust St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.6677349,42.500191,"Breakfast, Pizza",10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,119,United States,Pizza,3.8862475228346134,2,1.9815957263405977,15.0
17342498,Catfish Charlie's,216,Dubuque,"1630 E 16th St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.6499328,42.5124724,Seafood,25,Dollar($),No,No,No,No,2,3.3,Orange,Average,40,United States,Seafood,3.4240716200112917,2,2.8988876931605305,6.0
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,216,Dubuque,"3187 University Ave, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.712084,42.492963,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,83,United States,Sushi,3.919245039652994,2,1.4748000597960627,19.0
